"trim_name","gsis_id","season","last_name","first_name","team","name","position","age","team_rank","overall","speed","strength","agility","acceleration","awareness","catch","carrying","throw_power","throw_accuracy","trucking","elusiveness","bc_vision","stiff_arm","spin_move","juke_move","route","catch_in_traffic","spec._catch","release","jumping","throw_accuracy_short","throw_accuracy_mid","throw_accuracy_deep","throw_on_the_run","playaction","tackle","hit_power","power_moves","finesse_moves","block_shedding","pursuit","play_recognition","man_coverage","zone_coverage","press","kick_power","kick_accuracy","impact_blocking","run_block","pass_block","kick_return","toughness","stamina","injury","throw_under_pressure","break_sack","break_tackle","lead_block","run_block_power","pass_block_power","run_block_finesse","pass_block_finesse","short_route_runing","medium_route_running","deep_route_running","player_id"
"ADAMBUTLER","00-0033381",2018,"Butler","Adam","Patriots","Adam Butler","DT",24,4,73,65,86,69,78,75,36,31,20,6,25,13,18,27,12,18,11.33333,33,29,15,71,6,6,6,6,6,82,80,77,68,68,76,75,26,29,26,15,16,84,45,45,10,86,85,89,10,12,10,34,45,45,45,45,18,10,6,2558924
"ADAMFUEHNE","0",2016,"Fuehne","Adam","Lions","Adam Fuehne","TE",NA,4,64,72,76,78,86,45,77,73,30,29,62,46,63,59,58,63,57,74,68,60,78,15,10,6,10,6,36,33,17,17,34,38,22,14,21,17,21,19,66,71,61,18,87,88,90,10.58367,15.59567,48.92867,52.05983,65.518,60.26783,67.20367,55.74633,60.22417,55.53167,50.0855,2556533
"ADAMGETTIS","0",2016,"Gettis","Adam","Giants","Adam Gettis","RG",NA,2,66,73,78,66,82,57,25,40,30,30,10,12,10,10,10,10,10,10,12,12,82,6,6,6,6,6,35,55,44,35,33,41,21,12,15,10,25,25,75,81,73,10,84,87,77,12.05533,14.9145,7.555167,72.12967,77.12067,72.50217,76.541,70.93983,10.05,5.405,5.0275,2533449
"ADAMGETTIS","0",2015,"Gettis","Adam","Giants","Adam Gettis","RG",NA,2,68,74,78,66,83,57,25,40,30,6,10,12,10,10,10,10,10,10,12,12,82,6,6,6,6,6,35,55,44,35,33,41,21,12,15,10,25,25,75,81,73,10,84,87,77,10.22933,12.46167,7.337667,72.61,77.171,73.16967,76.60883,71.58517,10.05,5.035,5.03,2533449
"ADAMGETTIS","0",2017,"Gettis","Adam","Giants","Adam Gettis","LG",NA,2,67,74,78,66,84,61,25,40,30,30,10,12,10,10,10,10,10,10,12,12,82,6,6,6,6,6,35,55,44,35,33,41,21,12,15,10,25,25,75,75,76,10,84,87,77,11.88983,14.27783,7.249333,72.72917,72.39817,73.002,72.35033,73.34617,10.05,5.35,5.1405,2533449
"ADAMGETTIS","0",2014,"Adam","Gettis","Redskins","Adam Gettis","RG",NA,4,67,71,78,66,74,57,25,40,30,5,10,12,10,10,10,10,10,10,12,12,82,5,5,5,5,5,35,55,44,35,33,41,21,12,15,10,25,25,75,81,73,10.08767,84,87,77,10.25433,12.45167,7.392667,72.1335,77.1085,73.216,76.70633,71.24367,10.05,5.637,8.608667,2533449
"ADAMGETTIS","0",2018,"Gettis","Adam","Buccaneers","Adam Gettis","RG",29,3,65,74,78,66,83,61,25,40,30,6,10,12,10,10,10,10,6.666667,10,12,12,82,6,6,6,6,6,35,55,44,35,33,41,21,12,15,10,25,25,75,75,71,10,84,87,77,10,12,7,76,74,72,70,70,10,5,5,2533449
"ADAMGOTSIS","00-0033064",2018,"Gotsis","Adam","Broncos","Adam Gotsis","RE",25,3,75,76,82,67,76,77,40,43,23,5,41,22,23,30,17,20,7.333333,14,16,15,79,5,5,5,5,5,81,81,75,69,81,80,77,18,26,13,17,17,84,44,44,9,81,79,87,17,12,22,14,46,44,45,45,13,6,3,2555502
"ADAMGOTSIS","00-0033064",2016,"Gotsis","Adam","Broncos","Adam Gotsis","RE",NA,2,68,76,84,67,76,61,48,43,23,21,41,22,23,30,17,20,13,14,16,15,79,5,5,5,5,5,80,81,73,67,83,80,61,18,26,13,17,17,48,40,38,9,81,79,87,13.782,14.19033,17.76,17.478,40.19667,40.09267,41.24383,39.46933,13.0425,10.114,9.517,2555502
"ADAMGOTSIS","00-0033064",2017,"Gotsis","Adam","Broncos","Adam Gotsis","RE",NA,2,66,76,82,67,76,64,40,43,23,21,41,22,23,30,17,20,13,14,16,15,79,5,5,5,5,5,80,81,73,67,72,79,64,18,26,13,17,17,84,40,38,9,81,79,87,13.33717,14.13783,17.47167,17.99167,44.989,42.58017,43.87867,43.31833,13.1435,9.049333,7.294333,2555502
"ADAMHAYWARD","0",2016,"Hayward","Adam","Redskins","Adam Hayward","MLB",NA,3,70,84,70,85,88,74,30,65,30,30,40,48,40,35,30,45,10,15,25,12,86,6,6,6,6,6,79,76,51,66,64,85,74,68,74,45,25,25,45,45,45,10,84,85,90,14.39783,14.59383,29.9675,15.95817,38.00967,41.98983,40.571,40.50217,13.662,8.64,7.055167,2507229
"ADAMHAYWARD","0",2014,"Adam","Hayward","Redskins","Adam Hayward","LOLB",NA,2,72,83,70,86,88,75,30,65,30,5,40,48,40,35,30,45,10,15,25,12,87,5,5,5,5,5,79,76,51,66,64,85,74,68,74,45,25,25,45,45,45,11.04767,84,85,93,13.73733,12.40033,30.00033,16.17167,38.203,42.71917,41.00767,41.134,13.65433,8.726,8.503333,2507229
"ADAMHAYWARD","0",2015,"Hayward","Adam","Redskins","Adam Hayward","MLB",NA,3,70,84,70,86,88,75,30,65,30,6,40,48,40,35,30,45,10,15,25,12,87,6,6,6,6,6,79,76,51,66,64,85,74,68,74,45,25,25,45,45,45,10,84,85,90,12.75,12.33033,29.457,15.92083,38.64467,42.4575,40.56567,40.77067,13.722,8.391,6.679667,2507229
"ADAMHUMPHRIES","00-0032009",2016,"Humphries","Adam","Buccaneers","Adam Humphries","WR",NA,4,67,88,67,82,89,69,77,69,33,32,35,77,76,41,73,78,75,77,70,63,82,15,10,6,10,6,28,15,10,10,33,39,19,10,16,15,25,30,45,59,25,82,66,88,87,20.2965,22.392,73.70167,25.30117,33.56267,19.0125,28.869,16.09983,68.64533,66.194,66.70317,2553895
"ADAMHUMPHRIES","00-0032009",2018,"Humphries","Adam","Buccaneers","Adam Humphries","WR",25,3,79,88,65,87,89,86,89,73,33,10.33333333,41,78,80,51,74,78,80.33333333,81,78,74,83,15,10,6,10,6,28,15,10,10,33,39,19,10,16,15,25,30,45,52,25,84,66,88,87,20,22,77,25,35,10,30,10,85,81,75,2553895
"ADAMHUMPHRIES","00-0032009",2017,"Humphries","Adam","Buccaneers","Adam Humphries","WR",NA,3,76,88,64,86,89,81,87,67,33,32,38,78,79,46,74,78,83,79,76,72,83,15,10,6,10,6,28,15,10,10,33,39,19,10,16,15,25,30,45,59,25,84,66,88,87,21.2295,22.24167,75.2065,25.28517,34.46117,18.05783,30.10567,14.67033,76.97433,77.96083,75.49167,2553895
"ADAMPANKEY","0",2017,"Pankey","Adam","Packers","Adam Pankey","LG",NA,2,61,62,86,55,76,49,23,20,27,32,28,11,15,22,12,17,17,17,15,15,70,6,6,6,6,6,30,29,10,10,33,36,10,12,17,13,21,14,72,74,73,11,76,83,87,11.20217,14.013,7.215,69.55783,72.3785,71.57033,73.87533,71.11617,15.42317,7.232667,5.341333,2558984
"ADAMPANKEY","0",2018,"Pankey","Adam","Packers","Adam Pankey","LT",24,3,63,62,86,55,76,51,23,20,27,6,28,11,15,22,12,17,9.666667,17,15,15,70,6,6,6,6,6,30,29,10,10,33,36,10,12,17,13,21,14,72,74,71,11,76,83,87,10,12,6,73,69,71,74,70,17,7,5,2558984
"ADAMPODLESH","0",2014,"Adam","Podlesh","Steelers","Adam Podlesh","P",NA,1,65,78,52,74,80,75,45,40,45,28.33333,35,35,65,35,65,75,10,10,12,12,65,30,30,25,20,20,30,12,10,10,30,25,28,12,15,10,82,84,19,19,25,12.16,80,92,87,18.06033,21.5905,38.646,15.50833,16.4845,16.97433,16.44267,16.06633,12.18817,11.2445,11.55717,2507193
"ADAMREDMOND","0",2018,"Redmond","Adam","Bills","Adam Redmond","LG",25,2,65,66,83,73,79,55,22,26,10,6,21,11,10,10,10,10,7.666667,18,16,17,70,6,6,6,6,6,29,38,10,10,28,27,15,11,12,10,11,11,77,72,73,10,82,80,87,10,12,6,78,71,73,71,72,13,5,5,2556395
"ADAMSHAHEEN","00-0033896",2017,"Shaheen","Adam","Bears","Adam Shaheen","TE",NA,3,75,81,76,78,84,60,82,74,25,22,75,73,79,76,63,75,67,77,75,60,79,15,10,6,10,6,32,37,10,10,31,37,14,14,24,25,29,19,70,68,71,10,81,86,88,11.816,14.69167,70.7165,55.76067,64.297,63.24267,65.2545,62.49433,66.83417,63.9885,59.05967,2558144
"ADAMSHAHEEN","00-0033896",2018,"Shaheen","Adam","Bears","Adam Shaheen","TE",23,4,76,81,76,78,84,73,82,74,25,10.33333,75,69,79,76,63,75,65,78,76,60,79,15,10,6,10,6,32,37,10,10,31,37,14,14,24,25,29,19,70,63,57,10,81,86,88,10,13,73,55,60,56,62,53,68,65,62,2558144
"ADAMSNYDER","0",2014,"Adam","Snyder","49ers","Adam Snyder","RG",NA,2,74,49,91,50,62,78,22,40,12,5,10,23,10,10,10,10,15,15,15,15,32,5,5,5,5,5,28,20,10,10,28,39,28,7,13,10,17,16,79,86,73,9.372667,93,83,85,13.31383,12.78167,13.01483,71.44717,80.605,75.416,79.83733,71.856,15.29317,6.929833,9.0545,2506433
"ADAMTHIELEN","00-0030035",2015,"Thielen","Adam","Vikings","Adam Thielen","WR",NA,5,71,88,53,91,86,71,80,67,33,10.33333,47,64,72,39,74,73,70,76,76,78,87,15,10,6,10,6,32,15,10,10,32,29,25,10,16,15,34,35,45,59,35,67,79,85,90,18.9985,21.3085,67.568,25.94367,35.14117,23.92633,28.19533,21.643,72.1565,72.1235,70.64967,2541785
"ADAMTHIELEN","00-0030035",2017,"Thielen","Adam","Vikings","Adam Thielen","WR",NA,2,81,89,67,91,91,85,89,74,33,32,48,69,78,57,74,76,83,85,88,80,91,15,10,6,10,6,32,15,10,10,32,29,25,10,16,15,34,35,45,68,35,67,79,85,90,22.3365,21.84233,73.89217,29.43783,43.819,24.6495,39.80917,22.88883,83.82717,82.598,80.14017,2541785
"ADAMTHIELEN","00-0030035",2018,"Thielen","Adam","Vikings","Adam Thielen","WR",28,2,88,90,67,92,92,87,93,69,33,10.33333333,51,77,89,63,77,85,88.33333333,91,92,93,91,15,10,6,10,6,32,15,10,10,32,29,25,10,16,15,34,35,45,61,35,67,79,85,90,27,22,79,25,39,25,36,20,90,89,86,2541785
"ADAMTHIELEN","00-0030035",2016,"Thielen","Adam","Vikings","Adam Thielen","WR",NA,6,69,87,53,91,86,71,80,67,33,32,47,64,72,39,74,73,70,76,76,78,87,15,10,6,10,6,32,15,10,10,32,29,25,10,16,15,34,35,45,62,35,67,79,85,90,18.86233,21.41867,67.882,28.64517,38.63983,23.86117,29.471,21.8115,71.86933,71.064,69.313,2541785
"ADAMVINATIERI","00-0016919",2016,"Vinatieri","Adam","Colts","Adam Vinatieri","K",NA,1,84,59,40,57,60,75,50,40,29,15,10,25,10,10,10,10,15,15,15,15,29,35,30,25,20,20,32,12,10,10,32,19,27,14,16,10,88,93,18,18,22,10,60,97,90,25.61267,15.74817,14.49617,14.23233,18.45767,17.502,17.8175,16.4505,14.96317,14.636,14.58567,2503471
"ADAMVINATIERI","00-0016919",2018,"Vinatieri","Adam","Colts","Adam Vinatieri","K",45,1,84,56,40,57,58,73,50,40,29,30,10,25,10,10,10,10,15,15,15,15,29,35,30,25,20,20,32,12,10,10,32,19,27,14,16,10,88,94,18,18,22,10,60,97,90,31,15,15,13,18,18,18,16,15,15,15,2503471
"ADAMVINATIERI","00-0016919",2015,"Vinatieri","Adam","Colts","Adam Vinatieri","K",NA,1,90,59,40,58,60,93,50,40,29,30,10,25,10,10,10,10,15,15,15,15,29,35,30,25,20,20,32,12,10,10,32,19,27,14,16,10,88,91,18,18,22,10,60,97,90,25.63283,16.29683,14.68233,14.18233,18.81333,17.26733,17.48267,16.2345,14.95317,14.8875,14.56967,2503471
"ADAMVINATIERI","00-0016919",2017,"Vinatieri","Adam","Colts","Adam Vinatieri","K",NA,1,84,56,40,57,58,73,50,40,29,15,10,25,10,10,10,10,15,15,15,15,29,35,30,25,20,20,32,12,10,10,32,19,27,14,16,10,88,93,18,18,22,10,60,97,90,26.03533,15.74817,14.49617,14.22233,18.47767,17.512,17.8575,16.36383,14.9465,14.606,14.58567,2503471
"ADAMVINATIERI","00-0016919",2014,"Adam","Vinatieri","Colts","Adam Vinatieri","K",NA,1,88,59,40,58,60,93,50,40,29,30,10,25,10,10,10,10,15,15,15,15,29,35,30,25,20,20,32,12,10,10,32,19,27,14,16,10,90,87,18,18,22,10.01333,60,97,90,25.23183,16.00083,14.93233,14.235,18.49917,17.26733,17.448,16.2445,14.95317,14.7515,14.71967,2503471
"ADEARUNA","00-0034166",2018,"Aruna","Ade","Vikings","Ade Aruna","LE",24,3,67,84,72,75,88,52,34,34,18,6,31,18,19,29,28,33,8.333333,28,26,12,91,6,6,6,6,6,75,79,67,72,72,74,52,39,42,19,59,41,75,45,45,10,90,81,86,18,12,14,21,45,45,45,45,15,5,5,2560960
"ADOLPHUSWASHINGTON","00-0033037",2017,"Washington","Adolphus","Bills","Adolphus Washington","DT",NA,3,71,71,75,77,83,67,32,32,23,21,32,26,32,28,26,30,13,14,16,15,72,6,6,6,6,6,83,82,78,73,73,77,67,18,26,13,17,17,78,28,29,9,81,78,88,12.94317,14.23033,14.29417,25.527,44.75483,42.87867,43.797,43.32883,13.25683,8.578667,6.871333,2555235
"ADOLPHUSWASHINGTON","00-0033037",2018,"Washington","Adolphus","Bills","Adolphus Washington","DT",23,5,70,71,75,77,83,72,32,32,23,6,32,26,32,28,26,30,7,14,16,15,72,6,6,6,6,6,83,82,75,68,71,76,72,18,26,13,17,17,78,45,44,9,81,78,88,12,12,11,28,46,44,45,45,13,5,3,2555235
"ADOLPHUSWASHINGTON","00-0033037",2016,"Washington","Adolphus","Bills","Adolphus Washington","DT",NA,4,70,71,75,77,83,62,38,32,23,21,32,26,32,28,26,30,13,14,16,15,72,6,6,6,6,6,83,82,78,73,80,77,62,18,26,13,17,17,35,28,29,9,81,78,88,13.0175,14.66283,15.92883,23.71717,35.01333,39.13583,39.19517,37.931,13.236,9.872667,9.141667,2555235
"ADOREEJACKSON","00-0033878",2018,"Jackson","Adoree'","Titans","Adoree' Jackson","CB",22,2,83,93,57,94,94,76,74,67,10,6,34,82,84,58,74,84,55,70,74,59,91,6,6,6,6,6,70,52,26,34,51,73,76,82,84,80,15,15,48,35,35,87,78,93,88,12,17,72,18,35,35,35,35,62,54,49,2558065
"ADOREEJACKSON","0",2017,"Jackson","Adoree'","Titans","Adoree Jackson","CB",NA,3,74,92,57,94,94,63,74,68,10,8,34,82,84,58,74,84,62,70,74,59,86,6,6,6,6,6,66,52,26,34,49,76,63,78,82,67,15,15,48,45,45,86,78,93,88,14.903,16.0865,70.11233,18.2895,33.57383,36.70133,34.5895,34.71067,56.0545,42.87267,40.78933,2558065
"ADRIANAMOS","00-0031584",2017,"Amos","Adrian","Bears","Adrian Amos","FS",NA,1,80,93,73,84,92,81,60,65,30,30,40,54,56,44,55,62,20,52,55,15,86,15,10,10,15,15,58,75,42,47,64,77,81,76,83,75,25,25,63,45,45,35,66,88,92,17.99933,13.97683,39.49517,18.04483,38.1795,39.97017,39.04333,38.58617,25.04633,17.47067,16.2075,2552385
"ADRIANAMOS","00-0031584",2015,"Amos","Adrian","Bears","Adrian Amos","FS",NA,2,66,93,73,84,92,42,60,65,30,11.66667,40,54,56,44,55,62,20,52,55,15,86,15,10,10,15,15,52,55,42,44,59,60,65,75,81,75,25,25,45,45,45,35,66,88,92,13.57967,12.66,41.99217,14.742,35.384,38.92233,36.74883,35.628,26.44067,19.68317,16.40667,2552385
"ADRIANAMOS","00-0031584",2018,"Amos","Adrian","Bears","Adrian Amos","SS",25,1,90,93,73,84,92,87,61,65,30,11.66666667,40,54,56,44,55,62,13.33333333,52,55,15,86,15,10,10,15,15,75,85,42,47,66,88,87,82,88,77,25,25,63,35,35,35,66,88,92,17,15,39,18,35,35,35,35,20,10,10,2552385
"ADRIANAMOS","00-0031584",2016,"Amos","Adrian","Bears","Adrian Amos","FS",NA,1,77,93,73,84,92,72,60,65,30,30,40,54,56,44,55,62,20,52,55,15,86,15,10,10,15,15,54,55,42,47,63,72,72,73,80,75,25,25,45,45,45,35,66,88,92,16.35533,13.61317,40.94133,14.66967,35.76167,38.99583,36.77517,36.31383,26.06017,17.927,16.37867,2552385
"ADRIANCLAYBORN","00-0027958",2018,"Clayborn","Adrian","Patriots","Adrian Clayborn","LE",30,1,84,77,84,74,86,88,27,40,16,6,10,35,10,10,10,10,9,15,15,15,67,6,6,6,6,6,79,81,88,71,68,78,88,25,34,20,15,25,88,45,45,10,85,77,87,16,12,25,18,45,45,45,45,15,8,4,2495140
"ADRIANCLAYBORN","00-0027958",2015,"Clayborn","Adrian","Falcons","Adrian Clayborn","RE",NA,1,78,77,87,72,86,71,30,40,16,6,10,35,10,10,10,10,15,15,15,15,67,6,6,6,6,6,79,93,81,62,81,73,72,25,34,20,15,25,45,45,45,10,85,77,87,12.95117,13.612,21.682,17.29667,39.71583,43.8515,41.36533,40.90533,14.47533,9.4615,5.801333,2495140
"ADRIANCLAYBORN","00-0027958",2017,"Clayborn","Adrian","Falcons","Adrian Clayborn","LE",NA,1,77,78,84,74,87,76,27,40,16,23,10,35,10,10,10,10,15,15,15,15,67,6,6,6,6,6,79,81,82,65,80,74,76,25,34,20,15,25,88,45,45,10,85,77,87,15.96767,13.89067,23.62617,18.44283,44.36,45.1115,44.927,44.97,14.79867,7.6515,4.234,2495140
"ADRIANCLAYBORN","00-0027958",2016,"Clayborn","Adrian","Falcons","Adrian Clayborn","LE",NA,1,77,76,87,72,86,74,30,40,16,23,10,35,10,10,10,10,15,15,15,15,67,6,6,6,6,6,79,81,86,68,75,73,74,25,34,20,15,25,45,45,45,10,85,77,87,14.92883,14.47767,21.92367,16.27033,38.66583,43.7755,41.38733,40.56783,14.64367,9.4085,5.629333,2495140
"ADRIANCLAYBORN","00-0027958",2014,"Adrian","Clayborn","Bucs","Adrian Clayborn","RE",NA,2,76,76,87,72,77,71,30,40,16,5,10,35,10,10,10,10,15,15,15,15,67,5,5,5,5,5,79,93,81,62,81,73,72,25,34,20,15,25,45,45,45,10.1075,85,77,87,12.91617,13.631,21.79267,17.44483,39.67383,43.8315,41.13533,40.877,14.41367,9.752167,6.1695,2495140
"ADRIANCOLBERT","00-0033302",2017,"Colbert","Adrian","49ers","Adrian Colbert","SS",NA,3,60,89,61,83,93,56,66,57,27,26,38,64,67,50,62,70,32,64,60,22,81,6,6,6,6,6,60,78,26,34,64,73,56,62,70,61,18,17,64,45,45,62,79,88,89,13.06617,18.325,49.18567,17.19817,37.24167,39.10317,38.26083,37.9885,27.9525,20.77983,15.69967,2558857
"ADRIANCOLBERT","00-0033302",2018,"Colbert","Adrian","49ers","Adrian Colbert","FS",24,1,77,90,61,85,93,78,66,57,27,6,38,64,67,50,62,70,23.66666667,64,60,22,81,6,6,6,6,6,64,84,26,34,54,73,78,72,76,61,18,17,64,35,35,62,79,88,89,19,14,49,19,33,33,34,34,32,22,17,2558857
"ADRIANHUBBARD","0",2014,"Adrian","Hubbard","Packers","Adrian Hubbard","LOLB",NA,3,63,82,79,77,88,48,50,55,36,5,44,15,35,40,30,42,15,25,29,40,88,5,5,5,5,5,73,76,74,54,84,75,49,65,70,54,37,16,45,45,45,10.95383,85,83,91,12.21817,12.60017,18.08267,15.85167,39.73783,42.94417,41.38167,40.70533,20.64733,18.72517,13.22283,2550209
"ADRIANHUBBARD","0",2015,"Hubbard","Adrian","Packers","Adrian Hubbard","LOLB",NA,4,64,82,79,77,87,52,50,55,36,6,44,15,35,40,30,42,15,25,29,40,88,6,6,6,6,6,73,76,74,54,84,75,49,65,70,54,37,16,45,45,45,10,85,83,91,11.99017,12.59267,17.378,15.93633,39.98467,43.16417,41.61167,40.742,20.2835,18.80267,12.44267,2550209
"ADRIANPETERSON","00-0025394",2016,"Peterson","Adrian","Vikings","Adrian Peterson","HB",NA,1,91,92,88,93,91,97,60,81,35,40,93,91,96,93,91,92,63,55,40,59,89,35,30,20,15,15,42,15,10,10,35,40,28,12,12,15,25,26,34,43,54,45,97,98,87,22.02883,26.08683,90.71133,37.97117,29.48517,37.2565,28.73933,33.0645,54.46717,45.50383,38.11033,2505173
"ADRIANPETERSON","00-0025394",2015,"Peterson","Adrian","Vikings","Adrian Peterson","HB",NA,1,95,90,88,97,88,91,63,83,35,28.33333,94,92,98,96,94,95,55,55,40,55,90,35,30,20,15,15,42,15,10,10,35,40,28,12,12,15,25,26,34,43,54,45,97,98,87,20.20567,24.45233,90.68117,38.313,29.1665,37.0915,29.13783,33.33417,54.56017,45.646,38.439,2505173
"ADRIANPETERSON","00-0025394",2017,"Peterson","Adrian","Saints","Adrian Peterson","HB",NA,1,84,90,88,92,90,89,60,80,35,40,90,83,87,90,78,87,63,55,40,59,89,35,30,20,15,15,42,15,10,10,35,40,28,12,12,15,25,26,34,43,70,45,97,98,82,20.426,22.87517,83.195,40.205,29.6865,44.7395,30.06683,42.89517,53.47083,45.896,37.23633,2505173
"ADRIANPETERSON","00-0025394",2014,"Adrian","Peterson","Vikings","Adrian Peterson","HB",NA,1,98,97,88,97,97,91,64,85,35,28.33333,93,95,97,96,93,95,55,55,40,55,90,35,30,20,15,15,42,15,10,10,35,40,28,12,12,15,25,26,34,43,54,50.52417,97,98,87,20.19167,24.55083,90.74833,38.23233,28.87133,36.85117,29.07833,32.81283,54.88383,45.8825,38.53683,2505173
"ADRIANPHILLIPS","00-0031404",2017,"Phillips","Adrian","Chargers","Adrian Phillips","FS",NA,5,67,87,63,87,90,67,52,62,20,14,25,55,49,35,55,65,15,42,40,12,85,15,10,10,15,15,69,64,45,50,66,79,67,60,67,73,25,15,60,45,45,50,75,87,92,14.54417,11.8865,40.237,15.82017,37.91383,40.535,38.52133,37.92883,19.3265,17.0955,14.47833,2550842
"ADRIANPHILLIPS","00-0031404",2015,"Phillips","Adrian","Chargers","Adrian Phillips","SS",NA,3,63,86,63,87,89,52,51,62,20,11.66667,25,55,49,35,55,65,15,42,40,12,85,15,10,10,15,15,69,64,45,50,54,67,45,67,74,73,25,15,45,45,45,50,75,87,92,12.39067,14.888,41.0815,15.78333,35.325,38.95617,36.33317,36.38733,20.70133,17.17783,15.08983,2550842
"ADRIANPHILLIPS","00-0031404",2016,"Phillips","Adrian","Chargers","Adrian Phillips","FS",NA,3,67,86,63,87,89,54,51,62,20,14,25,55,49,35,55,65,15,42,40,12,85,15,10,10,15,15,69,64,45,50,53,67,54,70,77,73,25,15,45,45,45,50,75,87,92,13.8795,12.19367,41.11733,15.44433,35.42733,39.20867,36.45117,36.35183,19.87567,17.1355,15.07983,2550842
"ADRIANPHILLIPS","00-0031404",2018,"Phillips","Adrian","Chargers","Adrian Phillips","FS",26,2,74,87,63,87,90,73,52,62,20,11.66666667,25,55,49,35,55,65,12.66666667,42,40,12,85,15,10,10,15,15,70,64,45,50,44,63,73,70,76,76,25,15,60,35,35,50,75,87,92,17,10,40,15,35,35,35,35,15,13,10,2550842
"ADRIANROBINSON","0",2014,"Adrian","Robinson","Redskins","Adrian Robinson","LOLB",NA,4,61,79,76,75,81,51,44,64,19,5,30,29,15,25,45,35,10,20,20,15,82,5,5,5,5,5,69,77,80,65,69,72,51,54,61,55,15,15,45,45,45,9.993833,82,83,95,12.41217,12.463,20.64533,15.03283,39.1035,43.3715,41.09783,40.69383,15.14083,10.36567,8.686333,2534749
"ADRIANROBINSON","0",2014,"Adrian","Robinson","Redskins","Adrian Robinson","LOLB",NA,4,61,79,76,75,81,51,44,64,19,5,30,29,15,25,45,35,10,20,20,15,82,5,5,5,5,5,69,77,80,65,69,72,51,54,61,55,15,15,45,45,45,9.993833,82,83,95,12.41217,12.463,20.64533,15.03283,39.1035,43.3715,41.09783,40.69383,15.14083,10.36567,8.686333,2534749
"ADRIANTRACY","0",2014,"Adrian","Tracy","Cardinals","Adrian Tracy","LE",NA,3,68,76,69,73,80,62,40,60,21,5,35,45,49,45,59,69,22,30,40,30,70,5,5,5,5,5,76,79,61,79,67,82,57,50,61,55,32,22,45,45,45,12.32017,65,84,88,12.6715,12.69783,32.9295,15.518,40.64483,42.67933,41.55233,41.033,22.791,15.45,11.66117,496867
"ADRIANTRACY","0",2014,"Adrian","Tracy","Cardinals","Adrian Tracy","LE",NA,3,68,76,69,73,80,62,40,60,21,5,35,45,49,45,59,69,22,30,40,30,70,5,5,5,5,5,76,79,61,79,67,82,57,50,61,55,32,22,45,45,45,12.32017,65,84,88,12.6715,12.69783,32.9295,15.518,40.64483,42.67933,41.55233,41.033,22.791,15.45,11.66117,496867
"ADRIENROBINSON","0",2014,"Adrien","Robinson","Giants","Adrien Robinson","TE",NA,2,72,84,56,86,86,57,75,74,25,10,73,70,75,68,72,77,52,67,84,62,92,15,10,5,10,5,44,12,10,10,49,33,22,10,20,10,15,19,67,72,64,16.7515,72,87,89,11.31767,15.63817,70.08917,51.36883,67.09483,61.4295,66.6805,59.1155,63.03683,59.20417,55.95133,2534752
"ADRIENROBINSON","0",2015,"Robinson","Adrien","Giants","Adrien Robinson","TE",NA,3,70,85,56,86,87,55,69,74,25,10.33333,73,70,75,68,72,77,49,67,79,62,92,15,10,6,10,6,44,12,10,10,49,33,22,10,20,10,15,19,67,72,64,11,72,87,89,10.539,15.06317,70.07983,52.1265,66.35283,61.33867,66.05267,58.4055,60.77467,56.48583,52.489,2534752
"AHKELLOWITHERSPOON","00-0033783",2018,"Witherspoon","Ahkello","49ers","Ahkello Witherspoon","CB",23,2,75,91,56,91,92,72,64,59,35,6,25,53,61,31,66,73,18,53,48,24,94,6,6,6,6,6,52,44,26,33,58,81,72,76,76,73,20,20,43,35,35,55,68,91,88,11,10,43,13,35,35,35,35,27,17,10,2558157
"AHKELLOWITHERSPOON","00-0033783",2017,"Witherspoon","Ahkello","49ers","Ahkello Witherspoon","CB",NA,3,71,91,56,91,92,63,64,59,35,35,25,53,61,31,66,73,27,53,48,24,94,6,6,6,6,6,48,44,26,33,43,69,63,79,73,74,20,20,43,45,45,55,68,91,88,14.99333,13.5195,46.00333,15.26,34.22633,38.531,35.924,34.66933,29.36533,19.32333,15.5365,2558157
"AHMADBRADSHAW","0",2014,"Ahmad","Bradshaw","Colts","Ahmad Bradshaw","HB",NA,1,82,90,74,89,91,82,67,75,30,28.33333,74,84,91,84,85,93,45,45,30,60,80,35,30,20,15,15,25,12,15,10,15,35,15,15,20,20,25,25,45,40,75,58.58033,94,86,76,16.30867,23.699,84.2125,47.5205,30.70717,43.85017,29.26833,41.10433,51.459,45.8745,39.07867,2495560
"AHMADBROOKS","0",2015,"Brooks","Ahmad","49ers","Ahmad Brooks","LOLB",NA,1,80,78,84,75,83,83,55,65,20,6,35,31,19,10,10,20,10,15,15,12,75,6,6,6,6,6,87,94,78,45,81,86,78,62,72,55,27,23,45,45,45,10,88,89,87,14.75333,12.469,18.37517,21.038,40.6125,43.49233,40.937,41.07617,13.99833,7.907833,6.880667,2504957
"AHMADBROOKS","0",2016,"Brooks","Ahmad","49ers","Ahmad Brooks","LOLB",NA,1,74,78,83,74,83,79,55,65,20,19,35,31,19,10,10,20,10,15,15,12,75,6,6,6,6,6,69,86,74,48,78,83,79,64,74,55,27,23,45,45,45,10,88,89,87,16.23617,14.20717,18.4205,16.95583,40.40683,43.44117,40.86067,40.94617,13.83717,8.032833,7.195333,2504957
